Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
India,Delhi,294.12,unknown,197.81,130.67,11.01,26.83,132,9.7,12,0.87,1/15/2023,6367,Good
Vietnam,Hanoi,221.91,248.26,85.09,30.44,1.94,bad,2,1.4,53,7.09,09-06-25,3457,Unhealthy
China,Hanoi,291.57,64.25,199.86,52.49,8.83,67.09,142,37.2,70,18.09,04-08-25,3885,Moderate
Vietnam,HCM,100.74,54.49,153.42,90.75,5.33,158.9,456,35,42,15.91,5/28/2025,2220,Unhealthy
Vietnam,Paris,188.67,108.78,28.33,45.95,17.15,230.89,366,0.8,20,8.82,10-06-25,4983,Moderate
USA,Delhi,122.61,166.19,162.37,low,2.11,31.95,153,42.3,80,11.9,8/24/2025,7789,Unhealthy
France,Beijing,154.94,322.96,20.02,139.99,NaN,176.72,366,35.8,26,10.34,3/29/2024,ID_err,Moderate
Vietnam,Hanoi,18.74,135.94,115.15,67.83,1.18,195.41,372,hot,66,18.39,06-04-24,ID_err,Moderate
China,Paris,128.57,42.7,36.7,50.03,12.73,59.06,204,-9.7,87,14.11,3/17/2023,4017,Good
China,999,206.29,16.63,112.69,59.29,9.31,237.6,282,hot,27,16.51,4/13/2025,8770,Moderate
India,999,high,65.34,63.85,7.92,18.79,163.82,320,31.8,71,5.42,05-05-25,7712,Unhealthy
France,HCM,123.14,160.8,145.31,3.94,9.22,184.52,327,13.6,46,9.78,11/24/2023,6528,Good
France,Delhi,182.71,214.11,119.92,16.47,NaN,117.64,65,10.3,47,6.77,04-11-25,2792,Unhealthy
Vietnam,Beijing,211.98,355.24,31.47,80.9,1.46,194.74,126,hot,88,16.85,05-05-25,4725,Good
USA,Beijing,228.68,243.08,66.23,8.56,0.32,bad,416,24,14,5.23,8/20/2025,3445,Moderate
India,HCM,193.62,38.33,19.98,140.45,7.87,199.1,325,28.8,81,16.99,08-11-23,8063,Moderate
Vietnam,Beijing,16.97,53.57,50.95,79.66,13.09,bad,477,29.8,18,11.21,12/27/2024,7226,123
France,Beijing,22.72,unknown,102.1,37.06,0.58,16.62,160,0.2,wet,16.47,7/23/2025,6099,Good
France,Delhi,179.01,unknown,180.85,57.58,1.02,180.34,360,30.1,34,6.71,8/26/2023,8466,Unhealthy
France,Beijing,149.32,279.74,103.26,1.36,1.46,bad,invalid,6.7,23,4.3,12/28/2024,5496,Unhealthy
China,Paris,52.71,246.14,121.91,131.66,5.56,192.04,213,14,74,0.01,3/30/2023,3880,Moderate
USA,Beijing,71.11,unknown,93.36,144.85,9.09,bad,278,11.3,59,11.88,03-03-25,7931,123
China,Paris,high,116.66,74.86,58.64,4.59,bad,230,-8.9,85,3.72,10/28/2024,7958,Unhealthy
Vietnam,Hanoi,193.03,289.59,165.01,71.64,9.15,bad,469,-3.2,60,15.86,5/15/2025,2028,Unhealthy
France,Hanoi,285.89,143.72,124.85,132.93,12.93,112.4,218,37.7,51,10.82,11-03-25,2640,Unhealthy
Vietnam,Paris,34.37,103.06,18.39,77.88,18.76,120.03,17,5.4,38,17.85,02-05-23,5366,Unhealthy
123,Paris,33.41,unknown,11.91,138.84,10.66,60.69,36,15,78,1.45,1/20/2024,4466,Good
China,Paris,158.05,204.17,32.51,135.38,5.04,63.87,445,20.5,14,16.96,12-03-24,3771,Good
India,Beijing,75.46,161.34,100.48,130.91,17.07,31.35,305,39.9,5,16.25,8/31/2025,7165,123
India,Hanoi,139.15,62.46,85.12,136.19,15.94,41.83,99,41.8,57,17.47,1/22/2025,6325,Moderate
China,HCM,250.24,226.64,133.68,113.77,9.16,50.83,162,25.2,36,16.46,08-09-25,8141,Good
India,Paris,95.6,263.63,error,50.11,4.51,216.26,373,33.9,14,2.44,9/29/2025,1401,Moderate
France,Delhi,80.52,211.24,155.48,126.9,5.28,79.38,187,hot,87,11.14,03-05-24,6720,Moderate
China,Beijing,87.95,348.05,54.24,71.99,13.57,bad,495,41.4,35,19.79,11/29/2023,7226,Moderate
USA,Paris,193.55,368.6,5.31,101.88,16.05,56.28,298,hot,47,4.66,7/24/2025,5211,Good
USA,Delhi,71.26,233.33,125.53,98.47,17.35,147.55,99,7.8,63,17.02,1/16/2024,3386,123
USA,Beijing,high,118.79,108.5,23.07,10.2,144.25,45,-8,26,7.51,3/16/2023,ID_err,Unhealthy
India,Paris,267.72,272.13,error,49.68,7.44,65.48,272,hot,33,16.56,1/29/2025,6405,123
Vietnam,Hanoi,232.99,unknown,error,35.8,15.01,177.39,290,9.1,wet,7.9,12/19/2024,1158,Moderate
China,Beijing,248.57,204.71,197.99,80.95,3,20.63,invalid,40.3,wet,14.06,07-08-24,4140,Good
China,,146.78,unknown,54.63,37.56,3.49,144.57,163,-0.5,92,fast,12/23/2024,2292,Unhealthy
India,Hanoi,114.56,220.14,29.92,38.51,6.43,105.32,401,15.1,33,2.85,08-03-23,6371,Unhealthy
,Paris,high,97.03,164.26,24.97,19.14,175.72,414,28.4,11,14.25,07-01-25,2400,Moderate
123,Beijing,130.38,348.25,8.25,70.55,3.83,54.15,122,43.8,100,0.9,9/28/2025,6073,Good
India,Paris,55.25,157.54,52.12,77.65,NaN,229.05,212,-4.3,65,3.82,7/24/2025,3306,Unhealthy
USA,HCM,94.84,unknown,77.41,13.46,8.72,138.65,452,6.9,45,19.23,02-08-24,1232,Moderate
Vietnam,Hanoi,high,unknown,119.37,92.25,2.25,88.8,14,38,64,11.47,6/22/2025,4505,Moderate
France,,147.5,322.37,174.05,115.39,0.65,158.73,174,hot,33,5.15,10-01-24,1668,Unhealthy
China,HCM,299.54,60.87,61.58,27.4,11.27,120.04,474,hot,64,3.76,9/28/2023,ID_err,Good
USA,Beijing,212.12,330.26,error,100.58,12.2,55.3,363,hot,17,6.69,7/21/2023,9379,Moderate
China,Beijing,212.33,205.22,5.17,89.34,18.37,173.38,418,18.6,40,17.75,7/20/2023,ID_err,Unhealthy
Vietnam,HCM,high,258.79,129.25,23.59,13.52,130.19,89,-0.2,70,fast,7/31/2024,8170,Unhealthy
France,Beijing,27.12,unknown,73.16,67.37,3.05,83.83,432,hot,82,17,12/31/2023,3296,123
China,Beijing,116.46,350.89,11.12,108.13,1.13,244.82,489,-6.6,45,fast,12/14/2025,5581,Moderate
Vietnam,Delhi,280.99,16.26,58.66,114.45,18.81,143.04,280,35.8,11,1.93,8/15/2023,9630,123
France,Beijing,13.62,354.33,51.53,104.41,9.1,30.03,70,8.3,17,4.64,10-07-23,7793,Good
Vietnam,Delhi,high,117.3,142.02,121.51,7.77,248.65,456,38.8,15,3.59,01-11-25,2917,Good
India,HCM,150.92,108.05,110.01,low,2.28,89.23,243,43.4,87,7.2,9/26/2024,6052,Good
China,999,289.18,unknown,190.1,low,6.69,16.04,267,hot,49,15.61,09-10-25,2361,Moderate
India,HCM,5.2,314.65,158.35,6.53,7.15,235.99,465,-8.6,48,fast,07-05-23,2174,Unhealthy
China,Paris,259.62,379.49,41.37,112.45,16.95,222.24,95,5.5,24,19.3,06-12-23,8239,Unhealthy
USA,999,72.58,180.12,141.03,95.48,7.91,65.53,208,9.6,83,17.48,06-03-23,3852,Unhealthy
China,999,15.78,287.13,38.99,86.6,11.35,bad,83,14.5,12,4.85,06-08-25,7641,Good
India,999,high,unknown,180.69,8.48,NaN,237.34,invalid,39.5,6,15.65,10-04-23,7759,123
India,Delhi,80.36,264.8,86.65,137.31,4.6,188.07,196,-5.9,83,18.64,10-08-25,4216,Unhealthy
USA,HCM,124.46,unknown,error,21.57,12.45,216.7,490,39.2,0,1.79,8/29/2025,3795,Unhealthy
China,Paris,141.63,100.07,125.68,7.75,18.92,44.47,invalid,0.6,wet,3.13,02-05-23,6957,Unhealthy
USA,Paris,87.23,342.12,177.54,92.51,17.39,229.39,254,25.8,4,13.36,11-12-25,3880,Good
USA,Paris,250.66,88.7,51.01,54.45,4.21,134.27,48,-6.4,64,10.1,8/29/2025,ID_err,Unhealthy
China,Beijing,168.13,10.2,57.59,53.03,15.41,54.6,375,hot,91,12.83,05-11-24,7951,Good
India,Delhi,238.05,68.72,148.22,3.07,5.7,72.79,invalid,-6.8,77,4.81,1/25/2025,ID_err,123
India,Hanoi,136.07,239.02,78.7,106.98,13.09,246.63,302,38.8,66,fast,9/24/2024,4458,Moderate
France,Hanoi,126.44,97.44,21.56,35.17,5.57,bad,38,18.4,wet,13.24,06-12-25,3217,Moderate
USA,999,235.97,88,150.27,100.97,7.74,57.75,98,27.8,94,9.84,10/17/2023,1819,Unhealthy
France,Delhi,129.12,191.06,115.05,10.85,10.66,13.41,135,3.2,26,17.91,12/20/2023,4711,Moderate
France,Paris,247.23,335.43,79.34,80.44,9.23,bad,357,36.5,wet,fast,9/30/2023,2220,Unhealthy
Vietnam,Beijing,234.65,352.9,189.77,61.95,8.68,162.89,invalid,36.4,37,fast,01-02-25,9167,123
France,999,28.25,254.46,36.73,148.54,0.14,168.1,150,-3.2,80,fast,06-09-23,6222,Unhealthy
USA,Delhi,high,168.41,24.85,6.1,17.7,18.76,404,-4.6,8,17.31,07-09-25,3835,Unhealthy
India,Hanoi,200.9,223.53,189.16,22.18,15.23,51.66,418,hot,49,fast,08-03-23,6209,Good
India,Hanoi,287.79,unknown,error,11.17,7.47,53.89,179,hot,60,4.67,09-04-24,ID_err,Unhealthy
USA,Delhi,118.24,46.21,157.02,129.84,13.39,84.33,invalid,44.6,41,6.29,08-06-23,4148,Good
France,999,17.43,99.95,197.68,143.91,NaN,91.67,412,33.1,84,fast,4/15/2023,3250,Moderate
France,Hanoi,170.01,100.56,66.94,79.46,18.15,122.77,98,-4.9,19,11.54,8/18/2023,9298,Good
France,Beijing,94.68,89.35,45.55,28.73,11.23,bad,100,31.8,100,0.44,05-07-25,6271,Unhealthy
India,Paris,158.7,212.71,37.03,58.25,8.91,215.08,127,13.5,89,16.8,12/17/2025,7427,Unhealthy
123,Delhi,286.42,29.12,33.5,70.67,11.95,205.3,343,28.2,46,fast,5/27/2023,1054,Moderate
USA,Hanoi,278.94,370.85,error,24.45,14.23,166.01,147,31.7,33,5.01,7/25/2023,1704,Good
India,Paris,101.78,83.8,113.16,42.84,12.39,bad,207,hot,97,8.23,08-07-23,1857,Unhealthy
,Delhi,73.08,228.82,193.28,low,18.73,167.78,488,hot,wet,1.8,02-12-25,6211,Moderate
USA,Delhi,125.29,320.83,16.95,31.18,9.18,164.65,232,42.1,43,10.88,05-09-23,3089,Good
France,Beijing,80.04,291.64,72.4,79.24,7.13,bad,89,-1.1,20,10.12,06-04-24,5327,Good
China,Hanoi,30.84,275.74,149.27,107.8,8.15,188.65,348,42.7,wet,2.28,08-12-25,9284,Moderate
China,HCM,180.62,12.02,165.02,65.78,5.67,12.26,invalid,0.6,48,11.87,4/29/2025,7186,Moderate
France,Beijing,27.94,14.04,error,low,7.94,67.51,140,43.5,56,fast,12/28/2023,2571,123
India,Paris,45.88,23.79,160.43,70.97,15.65,110.34,313,11.3,86,6.36,2/28/2024,3167,Moderate
Vietnam,Beijing,248.5,320.87,29.75,79.62,8.93,bad,341,20.5,84,18.65,12/22/2025,9626,Unhealthy
India,Paris,250.57,52.12,error,57.53,1.71,69.16,296,9.9,36,2.92,10-08-24,5177,123
India,Beijing,203.41,220.16,120.93,29.04,NaN,206.35,239,42.4,33,12.51,3/31/2024,ID_err,Moderate
USA,Delhi,60.19,171.19,50.95,149.52,NaN,bad,393,12.6,44,10.45,8/19/2024,2424,Moderate
Vietnam,Hanoi,42.74,339.05,91.02,41.8,19.95,80.78,324,43.7,32,13.41,12/30/2023,1732,Good
France,HCM,282.87,390.37,124.65,49.61,0.63,bad,161,41.4,45,16.5,7/28/2023,5882,Unhealthy
,Hanoi,5.64,108.32,127.52,low,11.1,163.59,61,36.5,10,18.97,02-05-24,ID_err,Unhealthy
Vietnam,Delhi,30.45,unknown,92.09,low,15.97,236.99,117,hot,47,10.11,8/13/2023,7548,Moderate
123,HCM,129.75,366.22,160,116.24,7.51,50.8,442,-2.2,53,0.85,7/21/2025,9389,Moderate
France,Delhi,58.82,265.89,26.06,76.15,4.09,213.01,145,33.7,97,3.21,7/21/2023,4318,Moderate
France,Delhi,62.11,248.22,189.6,142.47,11.33,185,invalid,hot,0,13.95,4/16/2023,1701,Moderate
China,Delhi,high,10.46,49.9,13.02,15.43,170.85,500,41,2,17.89,6/13/2024,9276,Unhealthy
USA,HCM,high,110.64,106.68,130.37,0.22,22.81,216,hot,wet,2.45,2/27/2025,2172,Good
India,HCM,high,347.49,89.5,25.93,19.2,45.01,53,hot,77,19.65,8/24/2023,4364,Moderate
USA,Delhi,110.49,304.76,171.62,15.29,10.52,248.87,122,-7.6,wet,9.68,07-01-25,4643,123
India,999,71.62,12.83,179.89,16.72,4.94,214.42,177,-7.3,58,16.48,10-08-25,6496,123
USA,Beijing,143.09,100.24,60.2,68.62,3.22,99.07,322,0.9,84,9.62,3/27/2025,7672,Unhealthy
India,Paris,high,85.59,124.02,8.43,12.84,111.2,invalid,26,82,15.92,02-12-23,5051,Good
Vietnam,999,258.46,224.25,178.25,low,2.28,142.31,110,42,19,8.01,12-02-25,8051,Unhealthy
Vietnam,Paris,114.11,203.65,151.01,13.83,6.46,28.05,33,hot,51,12.34,8/25/2024,ID_err,Good
China,HCM,81.84,23.38,88.86,2.16,16.19,230.1,112,6.3,15,4.52,6/18/2025,4872,Unhealthy
France,HCM,165,61.66,199.69,142.77,4.77,24.62,329,26,44,fast,11/25/2023,7626,Good
Vietnam,Beijing,5.51,212.41,164.64,109.62,2.6,108.84,369,44.8,40,4.95,05-01-25,2578,Unhealthy
India,Paris,222.38,368.34,151.89,90.58,16.48,201.36,267,43.9,32,12.17,5/24/2023,1192,Unhealthy
Vietnam,Beijing,126.24,330.25,110.3,137.73,4.24,26.65,419,41.2,41,14.62,8/28/2024,1283,Good
123,HCM,30.68,319.27,169.33,5.27,3.89,73.83,288,-6.9,14,fast,12/13/2024,1734,Unhealthy
India,Delhi,163.03,38.03,error,104.51,13.3,69.74,179,-2.3,58,14.07,2/17/2023,8795,Unhealthy
China,999,167.85,295.62,error,25.54,16.25,180.17,490,-5.3,13,14.89,09-10-25,2275,Unhealthy
,Beijing,232.44,248.81,error,99.19,6.82,120.82,342,4.7,24,5.32,11/30/2023,7766,Moderate
Vietnam,Beijing,139.52,328.21,146.25,122.57,9.71,231.83,168,37.2,84,13.2,12/27/2024,4420,Moderate
China,999,71.89,212.48,134.08,low,19.16,129.51,invalid,19,3,2.07,4/27/2024,8493,Unhealthy
India,Delhi,121.44,219.15,110.69,86.42,16.86,173.52,403,hot,95,fast,12-02-24,4703,Moderate
India,Hanoi,high,unknown,60.74,23.81,13.25,bad,241,40.1,5,5.41,12/18/2024,3656,Moderate
China,Paris,20.89,225.82,63.82,37.91,13.82,182.89,196,16.3,60,0.94,04-03-24,2898,Unhealthy
123,HCM,62.79,256.55,77.9,120.1,14.28,59.8,450,2.2,65,13.34,5/13/2023,7843,Unhealthy
USA,Beijing,5.06,37.8,154.79,124.69,8.66,10.12,107,17.9,37,10.06,8/17/2025,1627,Moderate
France,Hanoi,165.62,99.21,12.77,104.64,NaN,142.59,invalid,12.3,52,15.44,09-04-23,6081,Unhealthy
France,Beijing,high,unknown,93.34,130.17,1.21,239.06,400,0.1,wet,3.33,12-02-24,4565,Unhealthy
India,Delhi,29.65,61.08,127.33,130.25,6.53,35.79,334,hot,44,5.93,09-09-25,2711,Unhealthy
USA,Beijing,113.03,unknown,error,42.63,6.1,141.4,240,3.2,76,8.32,4/26/2025,3726,Moderate
India,,38.7,393.15,error,49.41,13.33,186.46,86,hot,30,19.25,2/17/2023,2944,123
India,Delhi,high,unknown,37.63,84.46,10.04,194.43,463,hot,33,18.78,11-09-23,3178,Good
India,Beijing,223.7,398.16,194.68,38.81,11.06,98.69,0,26.5,39,19.96,6/19/2024,6140,Unhealthy
India,HCM,274.68,unknown,111.15,85.69,14.15,87.88,invalid,40.8,wet,16.47,11/18/2025,1595,Good
Vietnam,Delhi,26.03,unknown,15.32,47.36,1.6,25.96,232,-3.1,1,fast,07-11-23,3676,Unhealthy
USA,Beijing,117.12,167.06,13.78,124.01,16.44,bad,317,21.4,17,0.87,5/19/2024,9887,Good
China,Delhi,high,69.9,26.88,low,NaN,93.66,441,29,11,7.72,10/25/2025,ID_err,Good
France,Delhi,17.23,215.75,148.27,19.17,1.5,188.94,381,hot,31,12.18,12/16/2025,5478,Good
123,Paris,231.32,353.64,error,35.06,NaN,222.12,431,17,43,13.38,03-11-23,8675,Moderate
China,Hanoi,254.23,unknown,error,122.25,16.44,227.85,356,hot,10,2.88,5/22/2025,1288,Moderate
France,HCM,87.37,79.01,44.59,92.23,NaN,232.55,379,41.3,53,12.06,12/23/2025,1271,Good
123,HCM,115.04,341.82,112.99,26.85,10.33,75.01,326,37.5,8,13.81,02-06-24,ID_err,Moderate
India,Hanoi,39.27,304.62,error,95.73,0.72,bad,123,39.9,35,2.71,12-10-24,7937,Unhealthy
China,HCM,50.8,351.42,175.42,78.52,12.76,55.31,189,hot,21,12.35,3/15/2023,2933,Moderate
Vietnam,Hanoi,high,142.4,73.6,72.2,17.38,74.73,402,17,wet,5.35,7/13/2025,9467,Moderate
,Hanoi,297.54,192.88,80.35,87.25,4.96,32.73,31,7.7,73,0.64,05-03-25,6863,Good
France,HCM,38.08,90.53,76.93,95.22,12.43,38.98,330,39.1,57,3.69,10-09-23,ID_err,Unhealthy
India,Beijing,258.88,28.74,123.02,low,16.48,97.04,99,19.2,68,13.53,09-08-25,5608,Unhealthy
China,Paris,155.97,78.07,85.51,103.8,19.67,71.99,53,29.6,46,10.96,04-04-24,9457,Unhealthy
France,Delhi,high,151.61,20.12,10.63,NaN,39.82,189,-6.8,26,3.38,11/17/2025,9211,Moderate
,Paris,279.08,119.74,109.91,127.63,6.52,188.93,169,17.2,48,1.6,12/25/2023,9514,Moderate
India,Paris,35.49,360.52,142.94,64.79,10.95,56.47,182,39.9,80,15.54,3/31/2024,9182,Good
USA,Beijing,72.26,171.62,42.37,56.45,11.23,183.23,496,12.1,20,5.74,4/15/2024,3254,Moderate
USA,Beijing,high,135.86,192.58,47.66,7.08,34.93,400,-5.9,21,fast,09-07-25,7927,123
123,Beijing,high,209.7,157.3,134.53,4.48,221.63,23,hot,16,6.31,1/13/2023,1659,Unhealthy
USA,Beijing,210.31,130.81,199.3,112.87,3.09,177.61,invalid,hot,81,19.06,6/28/2023,1175,Good
India,Hanoi,157.43,194.28,124.96,128.21,11.66,99.95,211,36.8,27,11.03,11-09-24,3718,Moderate
India,HCM,high,40.85,22.71,76.64,13.87,221.23,288,22.3,1,fast,07-07-25,5122,Good
Vietnam,Beijing,106.26,357.7,27.83,101.28,2.83,113.81,229,31.1,6,2.3,6/14/2025,8990,Moderate
France,Hanoi,266.58,56.81,121.66,146.71,11.82,bad,198,33.5,45,3.87,7/21/2024,ID_err,123
China,,151.03,11.11,121.01,78.36,16.76,71.02,310,19.8,66,0.6,09-12-23,2613,Moderate
France,Delhi,35.78,62.14,95.86,130.78,17.2,52.04,122,-3.1,81,9.52,06-01-24,9402,Good
France,,high,216.5,6.2,91.62,14.97,242.22,32,-4.5,79,8.51,05-10-23,9297,Moderate
France,Beijing,275.74,266.97,error,69.78,NaN,bad,363,42,56,9.34,03-01-23,9609,Moderate
Vietnam,Delhi,high,263.67,error,75.27,NaN,96.24,380,27.1,1,9.95,09-11-24,8032,Good
China,Beijing,95.95,162.1,194.92,80.43,15.91,20.11,289,16.6,79,19.44,8/29/2025,2426,Moderate
Vietnam,Delhi,165.22,365.87,175.89,low,NaN,20.81,304,14.2,63,12.93,10/15/2023,2256,Moderate
India,Hanoi,93.12,190.36,191.66,45.32,0.35,146.2,46,-7.2,66,16.3,2/18/2024,6348,Unhealthy
India,Delhi,226.43,114.86,116.05,16.81,11.24,167.36,103,-10,79,11.62,07-11-25,6965,Good
Vietnam,999,90.95,64.87,17.15,30.93,4.99,123.41,301,-0.2,83,5.79,7/27/2024,ID_err,Good
China,HCM,168.08,139.51,error,140.56,12.97,101.21,307,16.9,wet,fast,12-08-24,9064,Moderate
India,Delhi,160.41,41.8,171.85,7.39,11.48,bad,340,20.2,51,10.22,2/23/2024,5434,123
France,Hanoi,10.72,393.9,125.59,114.56,9.6,bad,233,-7.4,wet,13.1,9/22/2023,5233,Moderate
USA,Beijing,high,336.79,133.89,22.41,16.08,218.7,290,44.6,97,12.28,06-01-24,7165,Moderate
Vietnam,999,222.69,251.83,54.46,122.95,8.84,100.68,166,29.5,65,0.21,6/24/2023,9240,Moderate
USA,Delhi,288.4,286.35,157.36,103.21,NaN,168.98,61,hot,wet,8.69,12/22/2024,2836,Good
India,Beijing,high,unknown,105.07,low,6.25,200.57,171,10,84,5.9,8/23/2025,7785,Good
China,HCM,57.43,208.16,65.54,141.85,10.97,247.33,107,24.2,12,8.5,08-05-24,9487,Good
France,HCM,167.59,106.2,98.17,33.07,NaN,213.87,50,hot,28,14.54,4/19/2025,5766,Good
123,999,high,53.31,error,69.3,12.42,242.34,164,44.2,4,1.49,7/30/2025,2380,Unhealthy
Vietnam,HCM,207.68,262.64,129.08,149.16,6.69,114.31,392,34.5,wet,9.01,11-06-25,5313,Unhealthy
India,HCM,62.08,330.68,151.1,126.81,15.29,126.88,57,21.7,23,3.83,11/30/2025,5641,123
France,Hanoi,238.31,190.84,86.92,75.71,9.57,158.2,268,33.7,67,14.25,9/18/2025,7283,Good
France,999,273.69,unknown,24.86,122.11,NaN,162.53,368,14.5,84,10.32,12/23/2024,ID_err,Unhealthy
123,Hanoi,274.16,171.4,110.46,103.32,19.8,81.76,205,38.1,57,10.51,12/31/2023,2269,Good
France,Delhi,8.21,392.9,187.54,89.49,9.26,228.36,471,36.7,96,5.84,12/31/2024,4343,Unhealthy
123,Delhi,289.48,222.16,54.72,106.65,4.43,12.78,102,-3.1,6,16.27,12/20/2025,5208,Good
USA,Delhi,60.51,327.61,98.73,96.8,NaN,204.94,invalid,44.9,42,fast,12/30/2025,6183,Unhealthy
India,HCM,118.29,116.97,25.88,144.52,4.61,187.53,2,40.6,10,6.87,12/14/2023,5083,Unhealthy
India,Delhi,34.85,379.37,97.76,112.03,15.74,148.84,475,29.9,22,10.3,05-03-25,9538,Unhealthy
France,Beijing,166.75,381.22,68.45,118.76,2.52,199.52,265,hot,63,4.72,8/28/2024,4662,Moderate
India,Paris,123.16,379.28,error,81.32,4.33,240.97,346,-4,20,14.47,5/22/2024,1649,Moderate
China,Hanoi,68.94,66.62,179.85,138.04,19.76,74.41,180,3,24,19.43,09-06-23,7450,Moderate
China,Delhi,40.28,263.7,117.78,1.16,7.52,243.32,209,40.3,51,fast,01-08-23,2839,Good
India,Beijing,high,unknown,13.68,132.55,9.96,243.75,6,hot,4,17.27,3/26/2023,8934,Good
Vietnam,Hanoi,232.08,298.17,133.96,5.09,19.02,247.5,205,26.4,98,3.5,04-06-23,7743,Unhealthy
India,HCM,157.01,314.69,error,11.88,12.15,96.84,10,28.1,66,5.4,5/24/2025,9494,Moderate
France,HCM,58.47,unknown,17.97,46.49,12.77,237.2,172,0.8,97,19.25,10-06-25,4466,Moderate
Vietnam,Hanoi,290.16,219.18,140.8,low,0.98,240.35,117,14.4,wet,0.39,04-09-24,6518,Unhealthy
Vietnam,Hanoi,242.89,172.55,169.31,128.6,17.19,128.9,invalid,9.4,55,13.47,11/26/2023,2892,123
123,Paris,292.72,342.04,error,137.44,15.74,81.93,96,18.1,69,16.99,11/30/2025,8545,Unhealthy
Vietnam,Delhi,276.79,98.69,error,122,18.78,236.98,492,36.2,86,3.71,2/18/2024,3417,Good
Vietnam,Hanoi,61.8,225.59,84.92,25.54,16.63,18.35,127,-5.8,75,18.37,10-06-25,5211,Moderate
Vietnam,Delhi,128.4,69.29,172.85,66.33,11.59,70.58,310,11.9,62,9.73,7/16/2023,9989,Moderate
India,Delhi,261.34,121.8,196.07,93,13.24,219.07,111,15.2,3,fast,7/26/2025,3022,Good
Vietnam,HCM,43.04,315.53,36.65,49.17,5.39,102.28,387,-9.4,70,19.08,2/27/2024,4261,Moderate
Vietnam,HCM,184.86,239.84,60.43,31.32,17.87,210.61,458,29,70,0.02,06-01-24,1713,Moderate
USA,Delhi,high,28.85,157.76,79.28,9.37,bad,invalid,36.1,46,15.42,12-10-24,2099,Unhealthy
USA,Paris,99.07,260.23,146.27,23.47,1.12,132.12,151,7.7,28,6.38,04-10-24,1597,123
India,Delhi,85.09,315.59,92.19,135.75,6.18,87.7,74,35.5,95,14.98,11/17/2024,1668,Moderate
China,Hanoi,33.15,339.52,6.61,92.46,2.41,96.93,358,23.4,76,9.86,7/16/2025,6837,Good
123,Hanoi,102.02,244.71,125.82,29.78,11.3,64.31,356,2.5,78,17.75,3/26/2024,ID_err,Unhealthy
Vietnam,Hanoi,100.13,234.9,183.75,133.47,18.64,78.19,228,hot,42,4,07-03-25,1228,Unhealthy
India,HCM,high,122.1,180.03,99.24,17.94,177.66,252,17.5,62,11.77,10/16/2024,5109,Good
China,HCM,213.78,191.38,67.19,122.89,8.07,95.83,449,6.5,96,19.94,09-09-24,7829,Moderate
China,Hanoi,96.38,345.18,error,25.53,16.31,229.87,76,16.4,64,17.01,02-09-25,3921,Good
India,999,222.7,360.82,182.73,99.01,8.29,39.81,35,6.9,16,11.08,02-10-24,5420,Good
Vietnam,HCM,138.92,20.63,171.07,59.26,5.1,bad,461,1.6,88,6.8,01-11-25,9929,Unhealthy
USA,,35.33,unknown,187.51,86.16,12.87,33.19,invalid,-4.1,81,4.72,07-06-23,9927,Unhealthy
USA,Beijing,272.53,95.64,126.84,59.77,NaN,70.44,215,6.3,27,1.58,9/28/2023,6957,Unhealthy
France,HCM,153.06,unknown,error,130.54,16.83,172.03,406,-9.5,0,18.37,5/18/2024,7987,Unhealthy
Vietnam,Hanoi,61.15,231.93,170.65,3.36,17.65,120.54,217,-9.3,68,16.91,9/21/2024,5882,Moderate
China,Paris,63.68,187.89,196.6,40.59,NaN,236.56,39,13.3,63,10.64,04-07-25,7529,123
,Delhi,243.71,110.23,39.16,83.21,4.74,218.98,209,-4.8,49,11.82,9/14/2024,6052,Moderate
USA,Paris,48.99,93.73,142.3,52.96,9.85,bad,223,-5.9,55,fast,10/27/2023,2508,Good
Vietnam,Hanoi,86.41,243.76,132.75,70.89,17.59,238.33,347,5.9,72,17.41,10/18/2024,1181,Unhealthy
France,Delhi,198.62,71.42,45.8,41.74,18.82,205.23,293,32.4,79,4.01,10/23/2024,7594,Good
Vietnam,Hanoi,60.05,296.69,66.69,138.63,4.89,190.78,43,-6.3,76,7.16,10/15/2023,ID_err,Unhealthy
Vietnam,Paris,58.92,374.89,91.45,7.88,17.51,237.02,320,-7,45,17.51,5/17/2023,5341,Unhealthy
India,Paris,164.84,299.28,132.98,99.21,15.41,59.74,350,hot,28,8.45,07-09-24,2578,Good
India,Beijing,48.64,59.29,114.55,108.64,19.49,52.32,126,-8.5,69,3.01,2/24/2025,6448,Moderate
France,Delhi,17.94,262.97,179.74,91.8,2.39,168.41,332,40.9,1,9.41,5/15/2025,6299,Unhealthy
Vietnam,Delhi,57.45,unknown,error,106.38,6.97,48.9,415,39.6,22,4.68,03-07-25,ID_err,Good
India,Beijing,93.06,396.34,20.55,75.96,18.39,61.76,108,1.1,67,fast,7/22/2024,5792,Good
USA,Beijing,236.97,unknown,81.14,52.7,7.62,bad,415,26.1,23,9.08,10-10-23,8210,Good
India,Hanoi,253.63,unknown,55.59,77.87,4.37,88.6,466,hot,57,fast,04-07-23,4661,Unhealthy
USA,Hanoi,101.3,149.4,167.65,79.57,11.75,230.35,412,-5.2,14,12.29,4/22/2024,2107,Moderate
